date,acres,county,cause,lat,lon,binlat,binlon
Sep,0.0,CLALLAM,Undetermined,48.070313,-124.185432,1,1
Sep,0.0,SPOKANE,Undetermined,47.42519,-117.787069,2,8
Jul,0.75,LINCOLN,Miscellaneou,47.400527,-117.841725,2,8
Mar,0.01,PEND OREILLE,Miscellaneou,48.21914,-117.060106,1,8
Aug,5046.0,LINCOLN,Miscellaneou,47.746741,-118.074196,2,7
Aug,0.0,OKANOGAN,Undetermined,48.609951,-119.069081,1,6
Jul,0.0,COWLITZ,Undetermined,45.916718,-122.628917,4,3
Aug,0.0,CLARK,Undetermined,45.916718,-122.628917,4,3
May,0.0,KLICKITAT,Undetermined,46.007414,-121.539214,3,4
Aug,2.3,STEVENS,Recreation,48.708803,-117.958422,1,8
Aug,0.01,SPOKANE,Undetermined,47.57066,-117.289751,2,8
Sep,0.0,OKANOGAN,Undetermined,48.505496,-119.63868,1,6
Aug,0.01,THURSTON,Recreation,46.961516,-123.105954,3,2
Aug,0.01,YAKIMA,Lightning,46.541278,-121.201468,3,4
Sep,0.0,PEND OREILLE,Miscellaneou,48.154172,-117.303711,1,8
Sep,0.0,STEVENS,Undetermined,48.605742,-117.55792,1,8
Jul,1.8,COWLITZ,Miscellaneou,46.056212,-122.760376,3,3
Jul,1.5,OKANOGAN,Miscellaneou,48.953652,-119.459266,1,6
Jun,8727.0,CHELAN,Lightning,47.341038,-120.165122,2,5
Apr,8.0,SPOKANE,Debris Burn,47.818479,-117.264187,2,8
Jul,10.5,SPOKANE,Miscellaneou,47.541807,-117.21435,2,8
Jun,0.0,SPOKANE,Debris Burn,47.810934,-117.413634,2,8
Sep,1.0,SPOKANE,Debris Burn,47.512633,-117.344304,2,8
Sep,0.0,OKANOGAN,Undetermined,48.610925,-119.687946,1,6
Sep,0.0,OKANOGAN,Undetermined,48.610925,-119.687946,1,6
Sep,15266.0,SPOKANE,Under Invest,47.283353,-117.425495,2,8
Aug,0.0,STEVENS,Undetermined,48.069353,-118.191086,1,7
Aug,0.1,MASON,Under Invest,47.173361,-123.06291,2,2
Aug,0.1,MASON,Under Invest,47.173361,-123.06291,2,2
Jul,0.1,KITTITAS,Recreation,47.373414,-121.090394,2,4
Sep,0.01,PEND OREILLE,Recreation,48.608731,-117.27559,1,8
Sep,0.4,OKANOGAN,Recreation,48.521237,-120.157081,1,5
Aug,2.2,GRAYS HARBOR,Arson,46.801885,-123.769477,3,2
Aug,0.1,CLARK,Miscellaneou,45.793366,-122.416688,4,3
May,0.01,SPOKANE,Undetermined,47.862226,-117.34946,2,8
Aug,0.0,SPOKANE,Undetermined,47.779731,-117.143791,2,8
Sep,0.1,SNOHOMISH,Debris Burn,47.969163,-122.116894,2,3
Jul,4.0,CLARK,Miscellaneou,45.670569,-122.400697,4,3
Oct,6.0,STEVENS,Debris Burn,48.272247,-117.519387,1,8
Jul,0.01,STEVENS,Miscellaneou,48.031674,-117.605802,1,8
Jul,0.01,STEVENS,Miscellaneou,48.031674,-117.605802,1,8
Jul,1.0,KITTITAS,Recreation,47.154866,-120.849851,2,5
Jul,0.15,SPOKANE,Undetermined,47.705868,-117.136013,2,8
Sep,0.0,PACIFIC,Undetermined,46.392519,-123.838567,3,2
Jul,0.1,OKANOGAN,Lightning,48.826897,-119.262254,1,6
Mar,0.75,CLARK,Debris Burn,45.742761,-122.421278,4,3
Jul,0.5,KITSAP,Recreation,47.550901,-122.681451,2,3
Aug,0.5,SPOKANE,Lightning,47.530616,-117.289817,2,8
Apr,0.1,CLARK,Lightning,45.584268,-122.301656,4,3
Jul,0.5,WHATCOM,Children,48.871701,-122.417543,1,3
Sep,0.01,STEVENS,Miscellaneou,48.00825,-118.293658,1,7
Oct,0.0,KLICKITAT,Undetermined,46.862477,-120.749129,3,5
Jun,0.1,PIERCE,Undetermined,46.772111,-122.20042,3,3
Sep,0.01,PEND OREILLE,Miscellaneou,48.138267,-117.335684,1,8
Jun,0.0,STEVENS,Undetermined,48.631067,-118.070299,1,7
Jul,0.0,STEVENS,Debris Burn,48.631067,-118.070299,1,7
Aug,1.25,KLICKITAT,Miscellaneou,45.715521,-121.329153,4,4
Jul,0.0,OKANOGAN,Undetermined,48.257742,-119.809767,1,6
Jul,0.0,OKANOGAN,Undetermined,48.257742,-119.809767,1,6
May,0.1,SPOKANE,Undetermined,47.680771,-117.466989,2,8
Jul,0.01,OKANOGAN,Lightning,48.841336,-119.437513,1,6
Sep,0.0,COWLITZ,Recreation,46.291122,-123.266644,3,2
Jul,0.0,SPOKANE,Undetermined,47.930891,-117.430857,2,8
Jul,0.01,KLICKITAT,Undetermined,45.70839,-121.241482,4,4
Jul,0.0,STEVENS,Undetermined,48.857082,-117.722161,1,8
Jul,0.0,MASON,Undetermined,47.293895,-122.876157,2,3
Oct,0.0,STEVENS,Undetermined,48.285771,-117.789004,1,8
Apr,1.3,OKANOGAN,Debris Burn,48.728663,-119.410192,1,6
Oct,0.3,SPOKANE,Miscellaneou,47.930961,-117.4258,2,8
Jul,0.0,OKANOGAN,Undetermined,48.561521,-120.396561,1,5
Aug,0.5,STEVENS,Lightning,48.490859,-117.65729,1,8
Aug,0.25,PEND OREILLE,Undetermined,48.701457,-117.413453,1,8
Jul,1.5,STEVENS,Lightning,48.956176,-117.87982,1,8
Aug,0.5,SPOKANE,Miscellaneou,47.968221,-117.2549,2,8
Aug,0.01,SPOKANE,Debris Burn,47.968221,-117.2549,2,8
Jun,0.0,GRAYS HARBOR,Recreation,47.354051,-123.911607,2,2
Jul,0.1,THURSTON,Undetermined,46.988386,-123.148474,3,2
Jul,0.5,OKANOGAN,Lightning,48.614362,-119.671846,1,6
Jul,0.0,FERRY,Undetermined,48.764089,-118.645057,1,7
Sep,0.0,THURSTON,Undetermined,46.887016,-122.539485,3,3
Aug,0.0,GARFIELD,Lightning,46.551985,-117.558423,3,8
Aug,0.01,STEVENS,Miscellaneou,48.89796,-117.796642,1,8
Jun,0.0,BENTON,Undetermined,46.193276,-119.799498,3,6
Sep,0.0,SPOKANE,Undetermined,47.756795,-117.199687,2,8
May,0.25,COWLITZ,Miscellaneou,46.32805,-122.858489,3,3
Jul,0.0,STEVENS,Undetermined,48.297092,-117.729123,1,8
Mar,0.25,SKAGIT,Debris Burn,48.636377,-122.354718,1,3
Jul,0.25,OKANOGAN,Lightning,48.919876,-119.785433,1,6
May,0.25,THURSTON,Miscellaneou,46.871009,-123.026335,3,2
Aug,0.0,OKANOGAN,Undetermined,48.40358,-120.263738,1,5
May,0.25,KLICKITAT,Arson,45.81837,-121.164832,4,4
Jul,0.1,KLICKITAT,Under Invest,45.81837,-121.164832,4,4
Aug,0.0,KITTITAS,Undetermined,45.81837,-121.164832,4,4
Sep,1.29,SPOKANE,Undetermined,47.810843,-117.43501,2,8
Sep,2208.0,FERRY,Under Invest,48.88738,-118.623153,1,7
Jul,0.0,PEND OREILLE,Undetermined,48.286968,-117.190525,1,8
Aug,0.01,PEND OREILLE,Children,48.286968,-117.190525,1,8
Apr,0.0,THURSTON,Undetermined,46.886825,-123.150044,3,2
Jun,0.2,STEVENS,Debris Burn,48.284886,-118.103852,1,7
May,0.0,OKANOGAN,Recreation,48.462342,-120.09796,1,5
Jul,0.1,OKANOGAN,Lightning,48.346873,-120.103615,1,5
Jul,0.0,SPOKANE,Undetermined,48.03778,-117.379495,1,8
Aug,0.08,SPOKANE,Miscellaneou,48.03778,-117.379495,1,8
Sep,0.0,OKANOGAN,Undetermined,48.512358,-119.226195,1,6
Aug,0.25,KITTITAS,Miscellaneou,47.039989,-120.290396,2,5
Jul,0.0,STEVENS,Undetermined,47.843416,-117.537667,2,8
Aug,0.01,STEVENS,Recreation,48.630886,-118.102306,1,7
Sep,0.1,KLICKITAT,Lightning,45.831825,-121.46801,4,4
Jul,0.1,WHATCOM,Children,48.734104,-122.663465,1,3
Jul,0.0,WHATCOM,Undetermined,48.734104,-122.663465,1,3
Mar,0.0,STEVENS,Debris Burn,48.503434,-117.901994,1,8
Sep,0.8,KITTITAS,Under Invest,47.196583,-120.825138,2,5
Sep,0.1,KITTITAS,Debris Burn,47.196583,-120.825138,2,5
Sep,0.0,SKAMANIA,Undetermined,45.905954,-121.498081,4,4
Aug,3.0,STEVENS,Lightning,48.771107,-117.990898,1,8
Apr,0.0,WHATCOM,Undetermined,48.80567,-122.363389,1,3
May,0.0,WHATCOM,Undetermined,48.809086,-122.20867,1,3
Jul,0.01,PEND OREILLE,Miscellaneou,48.343875,-117.307226,1,8
Jul,0.0,OKANOGAN,Undetermined,48.012867,-120.084741,1,5
Sep,0.1,PIERCE,Recreation,47.112752,-122.142789,2,3
May,0.01,MASON,Undetermined,47.354783,-122.851774,2,3
Sep,0.2,OKANOGAN,Miscellaneou,48.628363,-119.192904,1,6
Jul,0.1,OKANOGAN,Lightning,48.150816,-119.865739,1,6
Jul,2.5,SPOKANE,Miscellaneou,47.93826,-117.40422,2,8
Jun,0.1,COWLITZ,Lightning,46.187944,-122.626122,3,3
Aug,0.2,SPOKANE,Miscellaneou,47.745805,-117.237518,2,8
Jun,1.7,SPOKANE,Railroad,47.677286,-117.590547,2,8
Sep,537.0,OKANOGAN,Miscellaneou,48.992256,-119.699138,1,6
Jun,0.0,KITTITAS,Undetermined,47.296332,-121.287326,2,4
Jun,1.8,SPOKANE,Debris Burn,47.898037,-117.307133,2,8
Jun,0.66,STEVENS,Lightning,48.828999,-117.832393,1,8
Jul,0.1,COWLITZ,Debris Burn,46.212117,-122.88901,3,3
Aug,0.08,THURSTON,Miscellaneou,46.965339,-122.598088,3,3
May,0.0,THURSTON,Undetermined,46.976972,-123.255095,3,2
Jul,0.01,THURSTON,Miscellaneou,46.976972,-123.255095,3,2
Aug,0.01,GRAYS HARBOR,Undetermined,46.976972,-123.255095,3,2
Jul,150.1,STEVENS,Miscellaneou,48.705717,-118.120329,1,7
Mar,8.0,PEND OREILLE,Debris Burn,48.867949,-117.348125,1,8
Jun,0.0,KITTITAS,Undetermined,47.257125,-120.627262,2,5
Jul,10.0,STEVENS,Miscellaneou,48.083914,-118.158866,1,7
Aug,0.0,MASON,Undetermined,47.190744,-123.031401,2,2
Jul,0.0,STEVENS,Undetermined,48.660641,-118.070136,1,7
Mar,0.1,STEVENS,Debris Burn,48.660641,-118.070136,1,7
Aug,0.1,SNOHOMISH,Recreation,48.116541,-121.979528,1,4
Jun,0.01,KITTITAS,Recreation,47.12088,-120.388068,2,5
Sep,0.1,KLICKITAT,Debris Burn,45.874932,-120.708629,4,5
Jun,0.0,KLICKITAT,Undetermined,45.874932,-120.708629,4,5
Jul,0.3,THURSTON,Undetermined,47.046867,-123.002185,2,2
Oct,0.1,SPOKANE,Debris Burn,47.902064,-117.408973,2,8
Sep,0.01,STEVENS,Recreation,48.959883,-117.846606,1,8
Oct,0.01,SPOKANE,Debris Burn,47.770993,-117.168081,2,8
May,0.2,SPOKANE,Recreation,47.770993,-117.168081,2,8
Sep,0.0,STEVENS,Miscellaneou,47.841111,-117.81804,2,8
Aug,0.0,THURSTON,Undetermined,46.958019,-122.576856,3,3
Aug,0.01,PEND OREILLE,Lightning,47.485108,-117.043147,2,8
Aug,0.0,KITTITAS,Undetermined,47.211869,-120.587228,2,5
May,0.0,KITTITAS,Undetermined,47.211869,-120.587228,2,5
Jul,0.1,CLARK,Children,45.922707,-122.543309,4,3
Jun,0.0,FERRY,Undetermined,48.880675,-117.334075,1,8
May,0.1,PEND OREILLE,Miscellaneou,48.467515,-117.319283,1,8
Sep,0.2,SPOKANE,Arson,47.68803,-117.365625,2,8
Sep,0.0,PEND OREILLE,Undetermined,48.105876,-117.243471,1,8
Sep,0.0,STEVENS,Miscellaneou,48.884292,-117.715289,1,8
Aug,0.0,SKAGIT,Undetermined,48.411672,-122.44649,1,3
Jul,0.0,STEVENS,Undetermined,48.57814,-117.882278,1,8
Aug,0.1,THURSTON,Undetermined,47.074676,-122.939862,2,3
Sep,1.0,STEVENS,Lightning,48.081928,-117.466445,1,8
Aug,0.0,SPOKANE,Undetermined,47.891263,-117.398208,2,8
Jul,0.01,SPOKANE,Lightning,47.891263,-117.398208,2,8
Aug,1.0,OKANOGAN,Undetermined,48.717833,-119.311267,1,6
Jul,0.0,STEVENS,Undetermined,48.560047,-117.87698,1,8
Oct,0.1,OKANOGAN,Debris Burn,48.819546,-119.267614,1,6
Aug,0.25,CLALLAM,Miscellaneou,48.074339,-123.17022,1,2
Jan,0.0,STEVENS,Miscellaneou,48.128745,-117.855202,1,8
Jul,0.0,CHELAN,Undetermined,47.982244,-120.214794,2,5
Aug,0.1,MASON,Miscellaneou,47.25667,-123.100563,2,2
Aug,0.0,OKANOGAN,Undetermined,48.997413,-119.328383,1,6
Jun,0.0,STEVENS,Undetermined,48.126716,-117.873841,1,8
Apr,0.1,CLALLAM,Miscellaneou,48.233291,-124.410943,1,1
Apr,0.1,STEVENS,Recreation,48.062451,-118.223073,1,7
Jun,0.0,LINCOLN,Miscellaneou,47.866427,-118.21413,2,7
Jul,0.0,FERRY,Undetermined,48.804177,-118.159257,1,7
Jun,0.0,STEVENS,Undetermined,48.675395,-117.876376,1,8
Sep,0.0,LEWIS,Undetermined,46.523729,-122.218319,3,3
Sep,0.0,STEVENS,Undetermined,48.025186,-117.425896,1,8
Aug,0.1,CLALLAM,Recreation,47.905759,-122.808852,2,3
Jul,0.0,SNOHOMISH,Undetermined,48.291177,-121.696881,1,4
Jun,0.0,FERRY,Undetermined,48.638495,-118.198212,1,7
Apr,0.5,MASON,Undetermined,47.112045,-123.103975,2,2
Jul,0.0,FERRY,Undetermined,48.675463,-118.670278,1,7
Aug,0.0,STEVENS,Undetermined,47.836173,-117.569737,2,8
Sep,0.1,THURSTON,Miscellaneou,46.921954,-123.100794,3,2
Nov,0.01,STEVENS,Debris Burn,48.567269,-117.805634,1,8
Aug,0.0,OKANOGAN,Undetermined,48.822018,-118.531831,1,7
Aug,0.0,PEND OREILLE,Undetermined,48.302399,-117.075671,1,8
Jul,14.7,THURSTON,Under Invest,46.805895,-123.052827,3,2
Feb,2.0,KITTITAS,Debris Burn,46.998977,-120.355806,3,5
Sep,0.01,SPOKANE,Miscellaneou,47.80362,-117.349488,2,8
Oct,0.0,STEVENS,Undetermined,48.870817,-117.600864,1,8
Aug,0.0,THURSTON,Undetermined,46.903414,-122.721287,3,3
Apr,0.1,OKANOGAN,Debris Burn,48.588356,-119.269981,1,6
Jun,400.0,KLICKITAT,Miscellaneou,45.660069,-121.137736,4,4
May,3.1,YAKIMA,Miscellaneou,46.776143,-120.564958,3,5
Jun,0.01,SPOKANE,Miscellaneou,47.735165,-117.547555,2,8
Aug,0.05,JEFFERSON,Recreation,47.6713,-124.173917,2,1
Sep,0.01,SPOKANE,Recreation,47.774502,-117.429635,2,8
Aug,0.1,LEWIS,Debris Burn,46.52678,-123.598023,3,2
Aug,0.1,KING,Lightning,47.39955,-121.624354,2,4
Aug,0.75,KING,Lightning,47.679954,-121.789294,2,4
Aug,0.0,SPOKANE,Undetermined,47.603635,-117.333182,2,8
Aug,0.1,STEVENS,Lightning,48.093192,-117.563219,1,8
Jul,1.0,PEND OREILLE,Logging,48.332372,-117.394347,1,8
Aug,0.4,COWLITZ,Arson,46.385622,-122.899338,3,3
Aug,0.0,STEVENS,Lightning,48.734258,-117.860223,1,8
Oct,0.0,STEVENS,Undetermined,48.527564,-117.744454,1,8
Jun,0.01,SPOKANE,Debris Burn,47.592619,-117.440354,2,8
Feb,0.0,KLICKITAT,Undetermined,45.919684,-121.125257,4,4
Jul,0.88,SPOKANE,Lightning,47.527012,-117.279109,2,8
Aug,0.1,CLARK,Recreation,45.715657,-122.30107,4,3
Sep,0.0,CLARK,Recreation,45.715657,-122.30107,4,3
Aug,0.0,CLARK,Undetermined,45.715657,-122.30107,4,3
Jul,0.0,STEVENS,Miscellaneou,48.203007,-117.734484,1,8
Jul,0.0,SKAGIT,Debris Burn,48.476821,-122.647144,1,3
Oct,0.1,SKAGIT,Recreation,48.476821,-122.647144,1,3
May,0.0,STEVENS,Undetermined,48.286249,-117.653177,1,8
Jul,0.05,COWLITZ,Miscellaneou,46.020003,-122.84894,3,3
Aug,0.1,SAN JUAN,Miscellaneou,48.600525,-123.15594,1,2
Jul,0.0,SPOKANE,Undetermined,48.010138,-117.273343,1,8
Aug,0.1,MASON,Undetermined,47.180918,-123.094641,2,2
Jul,0.0,STEVENS,Undetermined,48.450907,-118.045137,1,7
Jun,0.1,MASON,Recreation,47.441358,-122.883365,2,3
Jul,0.0,SPOKANE,Undetermined,47.676855,-117.119224,2,8
Jun,0.0,FERRY,Lightning,48.716719,-118.18196,1,7
Aug,0.0,CHELAN,Undetermined,47.752349,-120.790671,2,5
Jul,0.0,STEVENS,Undetermined,48.404396,-117.83787,1,8
May,5.0,JEFFERSON,Debris Burn,47.739704,-122.881365,2,3
May,0.0,MASON,Undetermined,47.314504,-123.220201,2,2
Jun,0.0,THURSTON,Undetermined,46.878249,-122.968705,3,3
Aug,1.0,THURSTON,Undetermined,46.878249,-122.968705,3,3
Jun,0.0,COWLITZ,Undetermined,45.761525,-122.042038,4,3
Aug,0.01,STEVENS,Miscellaneou,48.328523,-117.860069,1,8
Jun,0.1,KLICKITAT,Lightning,45.949063,-121.519059,4,4
Jul,10.0,KLICKITAT,Under Invest,45.949063,-121.519059,4,4
Sep,0.0,STEVENS,Undetermined,48.126945,-117.841777,1,8
Apr,2.3,DOUGLAS,Debris Burn,47.765111,-120.104112,2,5
Aug,0.0,SKAMANIA,Recreation,45.658064,-122.177143,4,3
Aug,0.1,SKAMANIA,Miscellaneou,45.658064,-122.177143,4,3
Apr,0.6,SPOKANE,Debris Burn,47.847668,-117.2696,2,8
May,0.1,OKANOGAN,Debris Burn,48.56493,-120.353078,1,5
Nov,0.0,YAKIMA,Undetermined,46.731987,-120.94046,3,5
Aug,35.0,DOUGLAS,Miscellaneou,47.69216,-119.610317,2,6
May,0.25,SNOHOMISH,Debris Burn,48.114021,-122.010065,1,3
Jul,0.5,KLICKITAT,Under Invest,45.802175,-120.646218,4,5
Oct,0.0,SKAGIT,Undetermined,48.491801,-121.850762,1,4
Mar,0.0,STEVENS,Undetermined,48.302542,-118.167926,1,7
Jul,0.0,PEND OREILLE,Undetermined,48.055511,-117.379361,1,8
Aug,0.0,OKANOGAN,Undetermined,48.371301,-119.768829,1,6
Jul,0.1,OKANOGAN,Debris Burn,48.3691,-120.255562,1,5
Aug,0.0,WHATCOM,Miscellaneou,48.89707,-122.411559,1,3
Oct,0.0,FERRY,Undetermined,48.982004,-118.513639,1,7
Jul,0.0,FERRY,Undetermined,48.982004,-118.513639,1,7
May,0.0,SPOKANE,Undetermined,47.603729,-117.338567,2,8
Jul,0.4,CLARK,Miscellaneou,45.699269,-122.733027,4,3
Sep,1.68,CLARK,Undetermined,45.699269,-122.733027,4,3
Sep,0.1,CLARK,Arson,45.699269,-122.733027,4,3
Jul,0.2,GRAYS HARBOR,Miscellaneou,46.813338,-123.253799,3,2
Jul,0.0,KLICKITAT,Undetermined,45.70104,-120.480196,4,5
Jun,0.25,STEVENS,Lightning,48.396449,-118.147098,1,7
Jun,0.1,GRAYS HARBOR,Recreation,46.960405,-123.170034,3,2
Jul,0.01,THURSTON,Undetermined,46.960405,-123.170034,3,2
Aug,0.1,WHATCOM,Debris Burn,48.771815,-122.516429,1,3
Jun,0.25,THURSTON,Recreation,47.037677,-122.6781,2,3
Feb,0.0,SNOHOMISH,Undetermined,47.84152,-121.894741,2,4
Jul,0.1,WALLA WALLA,Lightning,46.026023,-118.062112,3,7
Apr,0.0,KLICKITAT,Undetermined,45.934321,-120.936899,4,5
May,0.0,KLICKITAT,Undetermined,45.934321,-120.936899,4,5
Aug,0.1,SPOKANE,Lightning,47.528878,-117.043161,2,8
Jul,0.0,STEVENS,Undetermined,48.043273,-117.782224,1,8
Sep,0.02,KING,Recreation,47.491026,-121.726666,2,4
May,0.6,STEVENS,Debris Burn,48.454482,-117.898159,1,8
Jun,0.1,SNOHOMISH,Smoker,48.277451,-121.985582,1,4
Sep,0.01,OKANOGAN,Lightning,48.666987,-119.195876,1,6
Jul,0.01,MASON,Undetermined,47.201637,-123.036683,2,2
Jul,0.0,THURSTON,Undetermined,47.20403,-121.869616,2,4
Apr,0.0,STEVENS,Undetermined,48.429157,-117.881546,1,8
Apr,0.01,OKANOGAN,Recreation,48.845215,-119.289829,1,6
Sep,0.0,OKANOGAN,Undetermined,48.845215,-119.289829,1,6
Aug,0.0,STEVENS,Undetermined,48.127794,-117.59426,1,8
Aug,0.3,STEVENS,Undetermined,48.127794,-117.59426,1,8
Oct,0.0,STEVENS,Undetermined,48.145352,-117.553383,1,8
Sep,0.0,FERRY,Undetermined,48.931174,-118.552615,1,7
Jul,0.1,PACIFIC,Undetermined,46.336658,-124.039077,3,1
Apr,27.5,CLALLAM,Debris Burn,48.061049,-124.177337,1,1
Jul,1.0,ASOTIN,Debris Burn,46.184723,-117.261896,3,8
Jun,0.25,GRAYS HARBOR,Debris Burn,47.116441,-123.786916,2,2
Aug,45.0,SPOKANE,Miscellaneou,47.873314,-117.747581,2,8
Aug,0.0,STEVENS,Undetermined,48.324645,-117.800394,1,8
Sep,0.1,OKANOGAN,Lightning,48.456262,-120.260931,1,5
Sep,0.1,OKANOGAN,Debris Burn,48.968735,-119.306345,1,6
Aug,0.1,WHATCOM,Recreation,48.740764,-122.429012,1,3
Jul,0.1,COWLITZ,Debris Burn,45.984322,-122.812807,4,3
Aug,2.5,PEND OREILLE,Lightning,48.084368,-117.416832,1,8
Sep,0.0,FERRY,Undetermined,48.566421,-118.148801,1,7
Jul,0.25,COWLITZ,Debris Burn,46.070607,-122.84936,3,3
Jun,0.0,STEVENS,Undetermined,48.300712,-117.921535,1,8
Sep,0.01,CHELAN,Undetermined,47.542374,-121.048925,2,4
Jul,0.5,LEWIS,Debris Burn,46.533781,-123.070941,3,2
Aug,0.0,FERRY,Lightning,48.633009,-118.336983,1,7
Jul,0.1,CHELAN,Recreation,47.30258,-120.284381,2,5
Jul,0.1,FERRY,Lightning,47.919829,-119.00921,2,6
May,0.25,OKANOGAN,Miscellaneou,48.680878,-118.905267,1,7
Jul,0.0,OKANOGAN,Undetermined,48.680878,-118.905267,1,7
Aug,64.0,STEVENS,Miscellaneou,48.783057,-118.022568,1,7
Jul,0.25,YAKIMA,Miscellaneou,46.502032,-121.060546,3,4
Oct,0.25,YAKIMA,Logging,46.502032,-121.060546,3,4
Sep,0.0,OKANOGAN,Undetermined,48.717768,-119.256516,1,6
Aug,0.0,OKANOGAN,Undetermined,48.966141,-119.614489,1,6
Jun,0.0,SPOKANE,Undetermined,47.807931,-117.63937,2,8
Jul,0.0,COWLITZ,Undetermined,46.219245,-122.898996,3,3
Jul,0.0,STEVENS,Undetermined,48.548277,-118.008866,1,7
Jul,0.01,SPOKANE,Arson,47.677139,-117.338685,2,8
Jul,15.5,SPOKANE,Undetermined,47.742582,-117.612302,2,8
Jul,0.1,CLARK,Debris Burn,45.915361,-122.506561,4,3
Aug,0.5,CHELAN,Recreation,47.533362,-120.357116,2,5
Jul,0.0,CHELAN,Undetermined,47.533362,-120.357116,2,5
Jul,0.0,OKANOGAN,Undetermined,48.820343,-119.132987,1,6
Oct,0.0,FERRY,Undetermined,48.760397,-118.606655,1,7
Jul,0.0,GRAYS HARBOR,Undetermined,46.946247,-123.316414,3,2
Aug,0.01,STEVENS,Recreation,48.253632,-117.939748,1,8
Jul,0.0,PEND OREILLE,Undetermined,48.286911,-117.227661,1,8
Sep,0.0,STEVENS,Undetermined,48.608891,-118.102112,1,7
Aug,0.0,YAKIMA,Under Invest,46.139409,-121.374413,3,4
Sep,0.1,LEWIS,Miscellaneou,46.454536,-122.920597,3,3
Aug,2.0,SPOKANE,Miscellaneou,47.494421,-117.230466,2,8
Sep,0.01,SPOKANE,Miscellaneou,47.581721,-117.559761,2,8
Sep,0.0,LEWIS,Undetermined,46.510562,-122.56425,3,3
Nov,0.0,SPOKANE,Undetermined,47.850992,-117.31232,2,8
Jun,1.1,LEWIS,Debris Burn,46.703835,-121.497619,3,4
Jul,0.1,OKANOGAN,Miscellaneou,48.970326,-119.638254,1,6
Apr,0.0,OKANOGAN,Undetermined,48.970326,-119.638254,1,6
Aug,0.0,OKANOGAN,Undetermined,48.821445,-119.30926,1,6
Aug,0.3,PEND OREILLE,Children,48.33668,-117.301667,1,8
Jul,0.0,SPOKANE,Undetermined,47.279725,-117.366794,2,8
Jul,0.1,OKANOGAN,Lightning,48.177261,-120.071156,1,5
Oct,0.1,PEND OREILLE,Miscellaneou,48.705066,-117.40252,1,8
Aug,0.25,MASON,Debris Burn,47.129187,-123.309279,2,2
Apr,0.01,OKANOGAN,Debris Burn,48.918109,-119.290052,1,6
May,0.4,MASON,Miscellaneou,47.32535,-123.071136,2,2
Apr,1.0,STEVENS,Debris Burn,48.317774,-117.816601,1,8
Aug,0.0,PEND OREILLE,Undetermined,48.489359,-117.444247,1,8
Jul,0.0,SNOHOMISH,Recreation,48.066808,-121.837058,1,4
Sep,0.0,THURSTON,Undetermined,46.823641,-122.664135,3,3
Jul,0.0,OKANOGAN,Undetermined,48.140881,-120.049661,1,5
Jun,0.1,GRAYS HARBOR,Recreation,46.92074,-123.695236,3,2
Oct,0.0,CLALLAM,Undetermined,48.021795,-123.307877,1,2
May,0.1,SPOKANE,Miscellaneou,47.822011,-117.381494,2,8
Jul,0.0,OKANOGAN,Undetermined,48.808684,-119.547142,1,6
Aug,0.01,YAKIMA,Recreation,46.446291,-120.941,3,5
Jul,0.1,THURSTON,Recreation,46.841303,-122.606826,3,3
Jun,0.0,FERRY,Undetermined,48.76062,-118.181599,1,7
Jul,0.0,SNOHOMISH,Undetermined,47.841687,-121.85219,2,4
Sep,0.01,CHELAN,Recreation,47.284715,-120.310903,2,5
May,0.1,STEVENS,Lightning,48.195176,-118.153892,1,7
Jun,0.0,OKANOGAN,Undetermined,48.616966,-119.389888,1,6
Jun,0.01,MASON,Undetermined,47.176439,-123.262437,2,2
May,0.0,SKAGIT,Undetermined,48.58174,-122.314736,1,3
Sep,0.2,SPOKANE,Undetermined,47.801213,-117.795996,2,8
Sep,0.0,WHATCOM,Undetermined,48.918746,-122.085485,1,3
Jun,0.0,MASON,Under Invest,47.209873,-123.100495,2,2
Jul,0.0,KLICKITAT,Miscellaneou,45.787054,-120.086517,4,5
Sep,0.75,THURSTON,Miscellaneou,46.881411,-122.647533,3,3
May,0.1,PIERCE,Recreation,47.127317,-122.142574,2,3
Aug,0.1,PIERCE,Undetermined,47.127317,-122.142574,2,3
Sep,0.01,STEVENS,Miscellaneou,48.818124,-117.815989,1,8
Jun,0.0,OKANOGAN,Undetermined,48.807591,-119.408276,1,6
Jul,0.0,OKANOGAN,Undetermined,48.807591,-119.408276,1,6
Jul,0.02,OKANOGAN,Miscellaneou,48.082385,-119.920021,1,6
Aug,0.1,CHELAN,Recreation,47.812826,-120.245164,2,5
Jul,0.0,STEVENS,Undetermined,48.404039,-117.769219,1,8
Aug,0.01,OKANOGAN,Lightning,48.681332,-119.447942,1,6
Aug,0.0,OKANOGAN,Undetermined,48.681332,-119.447942,1,6
Oct,1.0,STEVENS,Debris Burn,47.886962,-117.640053,2,8
Aug,0.1,PIERCE,Recreation,47.095913,-121.980016,2,4
May,0.25,PIERCE,Miscellaneou,47.095913,-121.980016,2,4
Jul,0.1,PIERCE,Recreation,47.095913,-121.980016,2,4
Jul,0.1,PIERCE,Recreation,47.095913,-121.980016,2,4
Jul,0.2,OKANOGAN,Lightning,48.844571,-119.689103,1,6
Apr,0.1,FERRY,Miscellaneou,48.649817,-118.8114,1,7
Aug,2426.0,OKANOGAN,Under Invest,48.141134,-119.091087,1,6
